link_id , on_street , longitude , latitude
772857 , I-210 , -117.949629 , 34.13188
823286 , 215 , -117.315478 , 34.138008
1212319 , 261 , -117.780913 , 33.725407
1212311 , 261 , -117.78896 , 33.721076
1212310 , 261 , -117.788791 , 33.720831
1212303 , 261 , -117.796018 , 33.716591
1212302 , 261 , -117.796251 , 33.716781
823289 , 215 , -117.315021 , 34.13818
1212292 , 261 , -117.797869 , 33.715249
773953 , SR-134 , -118.293438 , 34.155222
1212282 , 261 , -117.800073 , 33.713463
772858 , I-210 , -117.949497 , 34.1321
1212281 , 261 , -117.799774 , 33.713302
1212218 , 5 , -117.912419 , 33.812481
1202024 , 57 , -117.879843 , 33.789268
1212216 , 5 , -117.912234 , 33.812624
823308 , 215 , -117.317248 , 34.140054
1212196 , 5 , -117.921694 , 33.821942
1212192 , 5 , -117.919029 , 33.818874
1212170 , 22 , -117.875138 , 33.778835
1212144 , 5 , -117.885747 , 33.788113
1212116 , 5 , -117.908187 , 33.808416
823309 , 215 , -117.316546 , 34.140376
1212115 , 5 , -117.908013 , 33.808553
772872 , I-210 , -117.943187 , 34.129514
1212094 , 5 , -117.89448 , 33.795112
1212001 , 5 , -117.902379 , 33.803077
1204643 , 5 , -117.712905 , 33.619887
1202011 , 57 , -117.879796 , 33.787163
823327 , 210 , -117.323714 , 34.140992
1211954 , 57 , -117.879972 , 33.783695
1211907 , 57 , -117.879713 , 33.785307
1211870 , 57 , -117.874276 , 33.941535
1211853 , 5 , -117.734495 , 33.643763
1211829 , 5 , -117.6741 , 33.541976
1211816 , 5 , -117.673268 , 33.545816
823328 , 210 , -117.32338 , 34.140765
1211787 , 133 , -117.754311 , 33.663463
772873 , I-210 , -117.943088 , 34.129762
1211784 , 133 , -117.753956 , 33.663307
1211772 , 133 , -117.753604 , 33.668983
1211770 , 133 , -117.753292 , 33.668987
1201998 , 57 , -117.880046 , 33.7861
1211761 , 133 , -117.753541 , 33.674616
823337 , 215 , -117.323146 , 34.150465
1211760 , 133 , -117.753245 , 33.674551
1211752 , 133 , -117.749978 , 33.680704
1211750 , 133 , -117.7497 , 33.680551
1211741 , 133 , -117.747736 , 33.683524
1211740 , 133 , -117.747483 , 33.683389
772887 , I-210 , -117.923791 , 34.129147
823338 , 215 , -117.322815 , 34.150619
1211732 , 133 , -117.74477 , 33.686896
1211731 , 133 , -117.744454 , 33.686659
1211725 , 133 , -117.741376 , 33.69049
1211724 , 133 , -117.741027 , 33.690246
826305 , 10 , -114.605654 , 33.607287
1201987 , 405 , -118.092747 , 33.785811
1211717 , 133 , -117.737173 , 33.695078
823346 , 215 , -117.329095 , 34.159854
1211716 , 133 , -117.737626 , 33.695341
1211708 , 133 , -117.732042 , 33.701125
772888 , I-210 , -117.923691 , 34.129366
1211706 , 133 , -117.731757 , 33.7009
1211693 , 133 , -117.729682 , 33.703636
1201985 , 405 , -118.09048 , 33.781654
1211692 , 133 , -117.729321 , 33.703376
823347 , 215 , -117.329379 , 34.15966
1211682 , 133 , -117.726132 , 33.707378
1211665 , 133 , -117.724469 , 33.711592
1211663 , 133 , -117.724088 , 33.711368
1201977 , 405 , -118.089696 , 33.778818
1211654 , 133 , -117.723163 , 33.714041
1211653 , 133 , -117.722759 , 33.713851
823400 , 15 , -117.452205 , 33.74811
1211641 , 22 , -117.884531 , 33.779089
772902 , I-210 , -117.901859 , 34.121189
1211634 , 241 , -117.717644 , 33.834339
1201969 , 405 , -118.083406 , 33.774581
1211629 , 241 , -117.717726 , 33.840157
1211628 , 241 , -117.717349 , 33.840162
1211627 , 241 , -117.716823 , 33.846121
823401 , 15 , -117.451906 , 33.748302
1211626 , 241 , -117.716438 , 33.846138
1211625 , 241 , -117.716986 , 33.852475
1201959 , 405 , -118.072952 , 33.774559
1211624 , 241 , -117.716551 , 33.852473
1211586 , 241 , -117.741163 , 33.788177
1211585 , 241 , -117.740746 , 33.787753
772903 , I-210 , -117.90186 , 34.120915
823418 , 15 , -117.453237 , 33.749322
1211575 , 241 , -117.746048 , 33.784545
1211574 , 241 , -117.745763 , 33.784301
1211562 , 241 , -117.74782 , 33.780663
1211560 , 241 , -117.747392 , 33.780514
773939 , SR-134 , -118.372261 , 34.152971
1211550 , 241 , -117.717171 , 33.834391
823421 , 15 , -117.453488 , 33.749219
1211539 , 241 , -117.716479 , 33.826697
1211535 , 241 , -117.715918 , 33.82675
1201941 , 405 , -118.072945 , 33.774251
1211531 , 241 , -117.716372 , 33.824599
772917 , I-210 , -117.882862 , 34.120815
1211528 , 241 , -117.715866 , 33.824612
823571 , 71 , -117.731935 , 34.009767
1211522 , 241 , -117.71688 , 33.82047
1211515 , 241 , -117.716413 , 33.820369
1211510 , 241 , -117.745336 , 33.773989
1211509 , 241 , -117.74498 , 33.774247
1211501 , 241 , -117.740896 , 33.771106
823588 , 15 , -117.289445 , 33.650417
1211499 , 241 , -117.74062 , 33.771404
1211491 , 241 , -117.735701 , 33.768034
772918 , I-210 , -117.882861 , 34.121063
826309 , 10 , -114.742689 , 33.609319
1211490 , 241 , -117.73532 , 33.768294
1201923 , 405 , -118.043977 , 33.774898
1211475 , 241 , -117.719985 , 33.812327
823636 , 15 , -117.209292 , 33.567429
1211471 , 241 , -117.719455 , 33.812255
1211465 , 241 , -117.721914 , 33.809583
1211461 , 241 , -117.721452 , 33.809506
1211455 , 241 , -117.724657 , 33.804617
1211451 , 241 , -117.72415 , 33.80455
823649 , 15 , -117.206691 , 33.565464
1211445 , 241 , -117.72591 , 33.798951
1211444 , 241 , -117.726354 , 33.799107
772932 , I-210 , -117.860401 , 34.116944
826994 , 215 , -117.17209 , 33.686339
1211434 , 241 , -117.729377 , 33.795115
827014 , 15 , -117.41611 , 34.201082
1211433 , 241 , -117.729091 , 33.794851
826313 , 10 , -115.381537 , 33.710664
1201911 , 405 , -118.041333 , 33.774083
823663 , 15 , -117.205672 , 33.56425
1211425 , 241 , -117.733262 , 33.79273
1211424 , 241 , -117.732951 , 33.792418
1211410 , 241 , -117.717208 , 33.857
1211396 , 241 , -117.732335 , 33.764106
1211395 , 241 , -117.731937 , 33.764291
823677 , 15 , -117.207367 , 33.565543
1211388 , 241 , -117.732317 , 33.760184
1211387 , 241 , -117.73186 , 33.760196
772933 , I-210 , -117.860401 , 34.117164
1211379 , 241 , -117.731726 , 33.753265
1201112 , 405 , -117.747415 , 33.648008
1211378 , 241 , -117.731208 , 33.753506
823695 , 15 , -117.539391 , 34.100185
1211369 , 241 , -117.72844 , 33.750207
1211368 , 241 , -117.72807 , 33.750613
1201899 , 405 , -118.022737 , 33.759857
1211361 , 241 , -117.723837 , 33.747609
1211360 , 241 , -117.723365 , 33.748021
1204650 , 5 , -117.720225 , 33.627773
1211353 , 241 , -117.719475 , 33.743531
825311 , 138 , -117.576334 , 34.390653
823715 , 15 , -117.497619 , 34.135299
1211352 , 241 , -117.718925 , 33.743712
1211344 , 241 , -117.717833 , 33.739863
1211343 , 241 , -117.717382 , 33.739859
1211335 , 241 , -117.717696 , 33.736479
825248 , 10 , -116.459071 , 33.849846
823720 , 15 , -117.487829 , 34.143315
1211334 , 241 , -117.717224 , 33.736451
772953 , I-210 , -117.853859 , 34.117514
1211326 , 241 , -117.718415 , 33.731875
826317 , 10 , -115.286623 , 33.695093
1211325 , 241 , -117.717989 , 33.731846
1204716 , 5 , -117.741508 , 33.652579
1201883 , 405 , -118.021473 , 33.758467
1211318 , 241 , -117.719154 , 33.72718
1211317 , 241 , -117.718776 , 33.727158
823751 , 15 , -117.513155 , 34.12242
1211310 , 241 , -117.719936 , 33.723141
1211309 , 241 , -117.719462 , 33.723107
1211298 , 241 , -117.720805 , 33.718866
1211296 , 241 , -117.720172 , 33.71886
1211286 , 241 , -117.721436 , 33.71391
772954 , I-210 , -117.853858 , 34.117734
823778 , 15 , -117.246098 , 33.597213
1211285 , 241 , -117.720793 , 33.713878
1211278 , 241 , -117.719017 , 33.708778
1211276 , 241 , -117.718729 , 33.708947
1201867 , 405 , -118.008363 , 33.747499
1211266 , 241 , -117.716583 , 33.70672
823792 , 15 , -117.243795 , 33.594171
1211264 , 241 , -117.716283 , 33.707005
1211248 , 241 , -117.71279 , 33.705005
773927 , SR-134 , -118.28034 , 34.152615
1211247 , 241 , -117.713138 , 33.704726
1211236 , 241 , -117.708887 , 33.702751
772966 , I-210 , -117.817544 , 34.119828
823810 , 15 , -117.334284 , 34.486486
1211229 , 241 , -117.70572 , 33.700368
1211221 , 241 , -117.700724 , 33.697449
1211218 , 241 , -117.700337 , 33.697823
1211206 , 241 , -117.696674 , 33.695073
826325 , 15 , -117.450316 , 34.260407
1211204 , 241 , -117.696223 , 33.695434
1201853 , 405 , -118.006607 , 33.74637
823813 , 15 , -117.334594 , 34.486659
1211107 , 5 , -117.673821 , 33.541966
1211075 , 5 , -117.674544 , 33.475626
772967 , I-210 , -117.817543 , 34.120075
1211066 , 405 , -117.739535 , 33.646103
823831 , 15 , -117.335564 , 34.485119
1210993 , 5 , -117.662468 , 33.512559
1210991 , 5 , -117.662141 , 33.51265
1210974 , 5 , -117.660311 , 33.508407
1210972 , 5 , -117.660644 , 33.508305
823834 , 15 , -117.335253 , 34.484991
1210926 , 5 , -117.658584 , 33.49711
826329 , 10 , -115.158158 , 33.657197
1201839 , 405 , -118.003226 , 33.743216
1210909 , 5 , -117.615305 , 33.431561
772980 , I-710 , -118.207505 , 33.7851
1210908 , 5 , -117.620752 , 33.438057
1210895 , 5 , -117.65411 , 33.457555
823858 , 91 , -117.642781 , 33.882811
1210882 , 5 , -117.621078 , 33.437942
1210872 , 5 , -117.609641 , 33.42559
1210856 , 5 , -117.604432 , 33.417292
1210841 , 5 , -117.600039 , 33.40871
823865 , 15 , -117.246412 , 33.59704
1210749 , 73 , -117.705755 , 33.572968
1210745 , 73 , -117.794506 , 33.606782
1210744 , 73 , -117.794285 , 33.607325
773012 , I-110 , -118.220862 , 34.083904
1201823 , 405 , -117.993155 , 33.735541
1210737 , 73 , -117.798712 , 33.608342
1210736 , 73 , -117.798476 , 33.608904
823866 , 15 , -117.243583 , 33.594519
1210729 , 73 , -117.802291 , 33.609676
1210728 , 73 , -117.801975 , 33.61024
1210716 , 73 , -117.806912 , 33.610932
1210715 , 73 , -117.806885 , 33.611431
823914 , 71 , -117.691667 , 33.969549
1210706 , 73 , -117.811664 , 33.611379
1210705 , 73 , -117.811576 , 33.611946
773013 , I-110 , -118.220763 , 34.083739
1210697 , 73 , -117.818159 , 33.615223
1210696 , 73 , -117.817683 , 33.61549
826333 , 10 , -115.023339 , 33.617302
823978 , 60 , -117.178851 , 33.939071
1210688 , 73 , -117.820342 , 33.617825
1201805 , 405 , -117.991611 , 33.734175
1210687 , 73 , -117.819928 , 33.618039
1210679 , 73 , -117.825341 , 33.622023
1210678 , 73 , -117.825495 , 33.621708
824021 , 10 , -117.355548 , 34.069184
1210669 , 73 , -117.831494 , 33.625074
1210661 , 73 , -117.831168 , 33.625287
1210660 , 73 , -117.788107 , 33.604899
773023 , SR-101 , -118.243475 , 34.057728
1210659 , 73 , -117.788037 , 33.605466
824024 , 10 , -117.355551 , 34.068814
1210648 , 73 , -117.784239 , 33.604487
1210647 , 73 , -117.78408 , 33.604949
1210638 , 73 , -117.776398 , 33.60168
826339 , 15 , -117.556775 , 33.89299
1201787 , 405 , -117.991411 , 33.734354
1210637 , 73 , -117.77627 , 33.602147
824042 , 10 , -117.337643 , 34.068089
1210629 , 73 , -117.767599 , 33.599649
1210628 , 73 , -117.767248 , 33.600073
773024 , SR-101 , -118.243573 , 34.05759
1210619 , 73 , -117.762451 , 33.595398
1210618 , 73 , -117.762118 , 33.59561
824044 , 10 , -117.337679 , 34.067919
1210610 , 73 , -117.759688 , 33.59316
1210609 , 73 , -117.759795 , 33.593685
1210602 , 73 , -117.755081 , 33.591708
1210601 , 73 , -117.754952 , 33.592078
773916 , SR-134 , -118.285199 , 34.152466
824056 , 60 , -117.191839 , 33.93907
1210600 , 73 , -117.751403 , 33.591353
1201767 , 405 , -117.985941 , 33.730198
1210599 , 73 , -117.751507 , 33.590919
1210598 , 73 , -117.747335 , 33.590303
773047 , I-105 , -118.383703 , 33.930989
1210597 , 73 , -117.747502 , 33.58996
824069 , 60 , -117.191277 , 33.939373
1210590 , 73 , -117.741415 , 33.588292
1204665 , 5 , -117.721669 , 33.629338
1210589 , 73 , -117.741449 , 33.587945
1210583 , 73 , -117.733785 , 33.586964
1210582 , 73 , -117.733727 , 33.587324
824105 , 10 , -117.39959 , 34.068441
1210574 , 73 , -117.727603 , 33.584713
827015 , 15 , -117.416407 , 34.201185
1210573 , 73 , -117.727369 , 33.584989
827036 , 15 , -117.414511 , 34.203928
826356 , 10 , -117.260482 , 34.064918
1210572 , 73 , -117.834993 , 33.628084
773062 , SR-101 , -118.233691 , 34.05368
1201751 , 405 , -117.974858 , 33.722656
824108 , 10 , -117.399521 , 34.068116
1210571 , 73 , -117.834794 , 33.628384
1210570 , 73 , -117.724752 , 33.582263
1210561 , 73 , -117.838588 , 33.629938
1210560 , 73 , -117.724525 , 33.582554
824122 , 10 , -117.320414 , 34.065331
1210552 , 73 , -117.838707 , 33.629601
1210551 , 73 , -117.721564 , 33.580026
1210543 , 73 , -117.721376 , 33.580257
825310 , 138 , -117.478043 , 34.311651
1210542 , 73 , -117.844299 , 33.631139
1201100 , 405 , -117.745943 , 33.647967
824125 , 10 , -117.320448 , 34.065538
1210536 , 73 , -117.844129 , 33.631588
1210527 , 73 , -117.716942 , 33.577064
826399 , 91 , -117.389366 , 33.94568
1201735 , 405 , -117.97216 , 33.720435
1210525 , 73 , -117.850292 , 33.63314
1210524 , 73 , -117.850085 , 33.633508
824164 , 10 , -117.310154 , 34.06483
1210523 , 73 , -117.716809 , 33.577403
773154 , I-210 , -118.058984 , 34.148611
1210505 , 73 , -117.855917 , 33.636845
1210504 , 73 , -117.856274 , 33.636505
1210494 , 73 , -117.858975 , 33.639569
824166 , 10 , -117.310152 , 34.065125
1210491 , 73 , -117.710773 , 33.575277
1210489 , 73 , -117.859453 , 33.640397
1210488 , 73 , -117.710618 , 33.575614
824180 , 10 , -117.333784 , 34.066728
1210487 , 73 , -117.859004 , 33.640649
1210479 , 73 , -117.701508 , 33.569707
1201719 , 405 , -117.9723 , 33.720185
1210478 , 73 , -117.701225 , 33.569964
1210477 , 73 , -117.698348 , 33.567657
824183 , 10 , -117.333816 , 34.066956
1210476 , 73 , -117.698607 , 33.567352
1210475 , 73 , -117.860672 , 33.644173
1210474 , 73 , -117.860195 , 33.644321
1210466 , 73 , -117.861453 , 33.649511
1210465 , 73 , -117.860858 , 33.649659
773179 , I-210 , -118.059282 , 34.148941
824203 , 10 , -117.391069 , 34.068103
1210456 , 73 , -117.861892 , 33.652572
826405 , 91 , -117.389571 , 33.945808
1210455 , 73 , -117.862497 , 33.652337
1210447 , 73 , -117.864729 , 33.654899
1201705 , 405 , -117.966178 , 33.71539
1210446 , 73 , -117.864692 , 33.655497
824205 , 10 , -117.391101 , 34.068487
1210441 , 73 , -117.674581 , 33.544697
1210440 , 73 , -117.674171 , 33.544766
1210220 , 55 , -117.888484 , 33.671754
824226 , 10 , -117.350071 , 34.068699
1210205 , 55 , -117.884671 , 33.674439
1210190 , 55 , -117.882818 , 33.67612
773193 , I-210 , -118.02428 , 34.144474
1210189 , 55 , -117.88295 , 33.676252
1210173 , 55 , -117.877876 , 33.681533
1210172 , 55 , -117.877712 , 33.681423
826444 , 215 , -117.217633 , 33.785091
824232 , 10 , -117.350069 , 34.069012
1210141 , 5 , -117.659325 , 33.496321
1201687 , 405 , -117.966351 , 33.715207
1210015 , 5 , -117.870581 , 33.771712
1209957 , 5 , -117.865624 , 33.764886
1209929 , 5 , -117.864217 , 33.762308
824264 , 215 , -117.302109 , 34.105109
1209888 , 55 , -117.833706 , 33.741658
773194 , I-210 , -118.024148 , 34.144639
1209873 , 55 , -117.833555 , 33.738987
1209860 , 55 , -117.833525 , 33.738356
773906 , SR-134 , -118.302665 , 34.1566
1209831 , 5 , -117.838997 , 33.742742
824267 , 215 , -117.302589 , 34.10514
1209830 , 5 , -117.839042 , 33.742614
1209685 , 241 , -117.664402 , 33.67291
826446 , 215 , -117.217923 , 33.784823
1201671 , 405 , -117.957954 , 33.708517
1209684 , 241 , -117.664611 , 33.672492
1209674 , 241 , -117.653081 , 33.668002
824281 , 215 , -117.303026 , 34.108023
1209669 , 241 , -117.652867 , 33.668412
773221 , SR-60 , -118.131713 , 34.033171
1209652 , 241 , -117.647609 , 33.66635
1209646 , 241 , -117.677866 , 33.683491
824303 , 215 , -117.303057 , 34.120375
1209644 , 241 , -117.677319 , 33.683859
1209634 , 241 , -117.672385 , 33.676795
1209632 , 241 , -117.672829 , 33.676488
1209622 , 241 , -117.666757 , 33.673313
1201653 , 405 , -117.95426 , 33.705076
824306 , 215 , -117.302591 , 34.120337
1209621 , 241 , -117.666532 , 33.673738
773222 , SR-60 , -118.131779 , 34.033033
1209615 , 241 , -117.639168 , 33.662308
1209614 , 241 , -117.638901 , 33.66266
1209606 , 241 , -117.629685 , 33.65717
824334 , 215 , -117.302069 , 34.10165
1209598 , 241 , -117.620695 , 33.654259
1209594 , 241 , -117.620879 , 33.653741
1209586 , 241 , -117.611479 , 33.651803
1209585 , 241 , -117.611303 , 33.652294
824343 , 215 , -117.301794 , 34.10162
1209578 , 241 , -117.606672 , 33.647599
826464 , 215 , -117.214396 , 33.78246
1209577 , 241 , -117.606247 , 33.647815
773232 , SR-60 , -118.12531 , 34.033095
1201637 , 405 , -117.954727 , 33.705818
1209568 , 241 , -117.684262 , 33.687775
1209567 , 241 , -117.683899 , 33.688135
1204672 , 5 , -117.721489 , 33.629601
824372 , 215 , -117.3025 , 34.108398
1209558 , 241 , -117.604643 , 33.645064
1209548 , 241 , -117.601694 , 33.638484
1209542 , 241 , -117.600103 , 33.636524
1209531 , 241 , -117.598432 , 33.632964
1209493 , 405 , -118.089999 , 33.77876
1209454 , 405 , -117.996434 , 33.737862
824428 , 259 , -117.302489 , 34.137555
1209452 , 405 , -117.996649 , 33.737745
773233 , SR-60 , -118.12531 , 34.033288
1209438 , 405 , -118.093029 , 33.785581
1209424 , 405 , -118.09081 , 33.781631
1209407 , 405 , -118.088052 , 33.775801
1209374 , 405 , -118.064455 , 33.774136
1209372 , 405 , -118.06444 , 33.774532
1209355 , 405 , -118.05586 , 33.774115
826465 , 215 , -117.214129 , 33.782785
1209353 , 405 , -118.055821 , 33.774447
1201620 , 405 , -117.950311 , 33.702111
824449 , 215 , -117.302564 , 34.123548
1209336 , 405 , -118.036682 , 33.771137
1209334 , 405 , -118.036233 , 33.771156
1209321 , 405 , -118.029264 , 33.765359
1209319 , 405 , -118.029497 , 33.765158
824451 , 215 , -117.302987 , 34.123621
1209306 , 405 , -118.015087 , 33.753465
1209304 , 405 , -118.015268 , 33.753281
773245 , SR-60 , -118.109171 , 34.033853
1209291 , 405 , -117.98048 , 33.726428
1209289 , 405 , -117.980277 , 33.726621
824530 , 71 , -117.735499 , 34.012374
1209276 , 405 , -117.963048 , 33.712423
826496 , 15 , -117.513294 , 34.121989
1209274 , 405 , -117.962835 , 33.7126
1201606 , 405 , -117.940564 , 33.69806
1209261 , 405 , -117.945545 , 33.69993
1209259 , 405 , -117.945364 , 33.70008
824677 , 10 , -117.326561 , 34.066289
1209243 , 405 , -117.929736 , 33.693606
773246 , SR-60 , -118.109204 , 34.034045
1209241 , 405 , -117.929843 , 33.69337
1209217 , 405 , -117.901348 , 33.687576
824679 , 10 , -117.326528 , 34.066089
1209204 , 405 , -117.864157 , 33.686098
1209189 , 405 , -117.78653 , 33.661854
1209178 , 405 , -117.771294 , 33.653782
827038 , 15 , -117.414854 , 34.204015
1209176 , 405 , -117.771085 , 33.65418
827063 , 15 , -117.423359 , 34.235084
826507 , 10 , -116.548438 , 33.905156
824695 , 10 , -117.31561 , 34.065115
1209162 , 405 , -117.764463 , 33.652443
1201589 , 405 , -117.935269 , 33.695628
1209161 , 405 , -117.764536 , 33.652047
773257 , SR-60 , -118.168849 , 34.0359
1209092 , 405 , -117.757351 , 33.651302
773904 , SR-134 , -118.302665 , 34.156408
824697 , 10 , -117.315659 , 34.064861
1209091 , 405 , -117.757472 , 33.650905
1209076 , 405 , -117.813895 , 33.666719
1209070 , 405 , -117.81397 , 33.66643
824715 , 10 , -117.450887 , 34.066569
1209059 , 405 , -117.7864 , 33.662245
1209020 , 73 , -117.705538 , 33.57329
1208976 , 5 , -117.829919 , 33.7393
773258 , SR-60 , -118.168783 , 34.035708
1201087 , 405 , -117.744825 , 33.647243
1208945 , 73 , -117.696026 , 33.565237
826520 , 215 , -117.296369 , 34.077639
824717 , 10 , -117.450933 , 34.066894
1208944 , 73 , -117.69567 , 33.565523
1201558 , 405 , -117.919593 , 33.689141
1208943 , 73 , -117.693936 , 33.562331
1208942 , 73 , -117.693603 , 33.562523
1208941 , 73 , -117.69126 , 33.559815
824734 , 10 , -117.453895 , 34.067046
1208886 , 73 , -117.684925 , 33.558185
1208809 , 73 , -117.68504 , 33.557848
1208789 , 73 , -117.691057 , 33.560085
1208760 , 73 , -117.678194 , 33.555493
773273 , SR-60 , -118.159741 , 34.036682
824752 , 10 , -117.456023 , 34.066825
1208758 , 73 , -117.678486 , 33.55534
1208703 , 73 , -117.676415 , 33.550808
826522 , 215 , -117.296137 , 34.077748
1208701 , 73 , -117.676129 , 33.550919
1201541 , 405 , -117.919017 , 33.689209
824754 , 10 , -117.455989 , 34.066589
1208260 , 91 , -117.677279 , 33.869069
1208240 , 91 , -117.67729 , 33.868767
1208230 , 91 , -117.701885 , 33.871333
1208226 , 91 , -117.70181 , 33.871153
1208208 , 91 , -117.721594 , 33.866911
1208199 , 91 , -117.721617 , 33.866766
773274 , SR-60 , -118.159708 , 34.036434
1208190 , 91 , -117.730012 , 33.869172
1208180 , 91 , -117.729779 , 33.868732
1208176 , 91 , -117.760078 , 33.868721
1208161 , 91 , -117.759927 , 33.86834
1208151 , 91 , -117.773568 , 33.862381
1208147 , 91 , -117.773403 , 33.862069
1208134 , 91 , -117.780547 , 33.858959
